RECI,idloc,id_rec,dep,"nomdep",PROV,"nomprov",sec,"nombremunicipio","AsientoElectoral",dist,"nomdist",zona,"nomzona",CIRCUNDIST,"nombrerecinto",Habilitados,Inhabilitados,Depurados,"NombreReci","NombreMuni","AsientoEle",latitud,longitud,density,CANTIDAD DE MESAS,x,y
1203,820,1003202082001203,2,"La Paz",1,"Murillo",5,"El Alto","El Alto",12,"DISTRITO 12",1202,"ECOLOGICO LOS PINOS",12,"Unidad Educativa Ecologico Los Pinos",6725,28,219,"Unidad Educativa Ecologico Los Pinos","El Alto","El Alto",-16.5999,-68.17538,1973.0256228237656,29,981.205,1273.5703531936986
25054,729,1003202072925054,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",14,"DISTRITO 14",1403,"ROSALES",7,"U.E. El Pedregal (Urb. Pedregal)",1712,7,30,"U.E. El Pedregal (Urb. Pedregal)","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.54382,-68.05286,1456.2642032065762,8,1477.65,1985.0556213067402
68,1511,1003205151100068,5,"Potosí",1,"Tomás Frías",3,"Yocalla","Yurac Ckasa",0,"SIN DISTRITO",1,"YURAC CKASA",34,"Esc. Juan XXIII",405,0,52,"Esc. Juan XXIII","Yocalla","Yurac Ckasa",-19.355318,-66.019223,5.2155082256993515,2,1513.31,856.163111812927
19015,3189,1003207318919015,7,"Santa Cruz",13,"Manuel María Caballero",1,"Comarapa","El Jague",0,"SIN DISTRITO",1,"EL JAGUE",56,"Esc.  El Jague",53,1,8,"Esc.  El Jague","Comarapa","El Jague",-18.02102,-64.32232,3.059113341146267,1,2084.53,1418.3061432000516
5509,2698,1003207269805509,7,"Santa Cruz",14,"Germán Busch",3,"El Carmen Rivero Tórrez","El Carmen Rivero Torrez",0,"SIN DISTRITO",1,"EL CARMEN RIVERO TORREZ",54,"Esc. Daniel Zambrana",2613,10,120,"Esc. Daniel Zambrana","El Carmen Rivero Tórrez","El Carmen Rivero Torrez",-18.82769,-58.62548,19.357053245808427,12,3317.44,1386.2167364387726
5013,2234,1003207223405013,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",79,"UV-79",44,"Col. San Martin Norte",5211,29,176,"Col. San Martin Norte","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.7284,-63.14275,2390.7838551257432,23,2710.6,2391.2637599959257
2640,453,1003202045302640,2,"La Paz",10,"Inquisivi",5,"Ichoca","Luruta",0,"SIN DISTRITO",0,"SIN ZONA",17,"Esc. Central Luruta",181,2,23,"Esc. Central Luruta","Ichoca","Luruta",-17.23102,-67.12575,2.9603498746519064,1,1400.63,1724.838463498992
25477,4075,1003206407525477,6,"Tarija",3,"Gran Chaco",2,"Caraparí","Lecheronal Cañaveral",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. José Antonio De Sucre",89,1,1,"U.E. José Antonio De Sucre","Caraparí","Lecheronal Cañaveral",-22.216971,-64.03745,1.9657999966316053,1,2299.84,450.0026051418999
2789,390,1003202039002789,2,"La Paz",9,"Loayza",3,"Yaco","Challoma",0,"SIN DISTRITO",0,"SIN ZONA",18,"Escuela Challoma",269,1,26,"Escuela Challoma","Yaco","Challoma",-17.17411,-67.48557,7.695631194253014,2,1306.05,1547.322574377857
10028,2234,1003207223410028,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",6,"DISTRITO 6",245,"UV-245",49,"Col. Escuela Bolivia Holanda",5496,47,133,"Col. Escuela Bolivia Holanda","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.86903,-63.14489,2214.362179760488,24,2726.43,1010.7175213421981
25046,729,1003202072925046,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",6,"DISTRITO 6",603,"LAS DELICIAS",6,"Colegio Nuestra Señora de Fatima",2616,9,184,"Colegio Nuestra Señora de Fatima","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.47554,-68.12103,3937.965646556673,12,1443.03,2756.6945084739573
25330,4014,1003209401425330,9,"Pando",3,"Madre de Dios",3,"Sena","Copacabana",0,"SIN DISTRITO",0,"SIN ZONA",63,"U.E. 4 de Agosto",179,0,1,"U.E. 4 de Agosto","Sena","Copacabana",-12.175514,-67.019168,2.6587751366583126,1,1556.47,3150.861168764746
2,2187,1003204218700002,4,"Oruro",10,"Saucarí",1,"Toledo","Culluri",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. German Busch 1",172,1,17,"Esc. German Busch 1","Toledo","Culluri",-18.26623,-67.54126,2.6618143300451966,1,1039.88,1006.755674939905
21,1949,1003206194900021,6,"Tarija",3,"Gran Chaco",1,"Yacuiba","Yacuiba",0,"SIN DISTRITO",0,"SIN ZONA",43,"(Cárcel) Carceleta Pública",205,3,2,"(Cárcel) Carceleta Pública","Yacuiba","Yacuiba",-21.875266,-63.617753,55.99196586121299,1,2474,543.8040477204297
4012,2296,1003207229604012,7,"Santa Cruz",3,"Velasco",1,"San Ignacio","Santa Rosa de Roca",0,"SIN DISTRITO",1,"SANTA ROSA DE ROCA",54,"Esc. Santa Rosa Roca",2022,15,65,"Esc. Santa Rosa Roca","San Ignacio","Santa Rosa de Roca",-15.9136,-61.43752,15.079427324264795,9,3004.77,2536.593395200686
514,3031,1003205303100514,5,"Potosí",1,"Tomás Frías",2,"Tinguipaya","Talula",0,"SIN DISTRITO",1,"TALULA",34,"U. E. Mcal. Antonio José De Sucre",481,7,43,"U. E. Mcal. Antonio José De Sucre","Tinguipaya","Talula",-19.246891,-65.714395,7.666242907287362,3,1646.79,895.7003460563908
507,2794,1003201279400507,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Sucre",1,"DISTRITO 1",2,"ZONA 2",1,"Jardín De Niños San Lázaro",2082,5,115,"Jardín De Niños San Lázaro","Sucre","Sucre",-19.05094,-65.24966,1186.5250986425986,10,2000.34,896.3233444697144
21020,2447,1003207244721020,7,"Santa Cruz",10,"Obispo Santistéban",2,"General Saavedra","Chané Bedoya",0,"SIN DISTRITO",1,"CHANE BEDOYA",52,"Esc. U.E. Chane Bedoya",366,2,24,"Esc. U.E. Chane Bedoya","General Saavedra","Chané Bedoya",-17.02967,-63.07076,9.222611077989038,2,2720.34,2611.250053799882
21013,2442,1003207244221013,7,"Santa Cruz",10,"Obispo Santistéban",1,"Montero","Montero",0,"SIN DISTRITO",1,"MONTERO",52,"U.E. Maximiliano Kolbe",5420,29,222,"U.E. Maximiliano Kolbe","Montero","Montero",-17.3404,-63.266433,499.1849700259512,24,2410.52,2562.863474911683
25580,971,1003203097125580,3,"Cochabamba",10,"Chapare",1,"Sacaba","Sacaba",7,"DISTRITO 7",10,"Catachilla",23,"U.E. Villa Clotilde",756,3,1,"U.E. Villa Clotilde","Sacaba","Sacaba",-17.412014,-65.99239,304.44477995536124,4,2111.16,1973.4601690122217
257,1671,1003205167100257,5,"Potosí",8,"Sud Chichas",1,"Tupiza","Tupiza",0,"SIN DISTRITO",0,"SIN ZONA",37,"(Cárcel) Cárcel Tupiza",34,1,0,"(Cárcel) Cárcel Tupiza","Tupiza","Tupiza",-21.443844,-65.721703,137.16994629067517,1,1662.06,550.4429171904172
3016,2919,1003203291903016,3,"Cochabamba",3,"Ayopaya",3,"Cocapata","Pucarita -Tunari",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Tunari (Pucarita)",561,1,21,"Unidad Educativa Tunari (Pucarita)","Cocapata","Pucarita -Tunari",-16.9325,-66.7394,4.80083648307958,3,1654.1,2312.6502999964655
25516,4107,1003209410725516,9,"Pando",5,"Federico Román",1,"Nueva Esperanza","Nueva Unión",0,"SIN DISTRITO",0,"SIN ZONA",63,"U.E. Bruno Racua",106,0,0,"U.E. Bruno Racua","Nueva Esperanza","Nueva Unión",-10.201859,-65.514458,4.56936126276779,1,1929.37,3322.107137742194
3011,2234,1003207223403011,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",2,"DISTRITO 2",47,"UV-47",45,"Colegio Nestor Suarez",4403,26,247,"Colegio Nestor Suarez","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.81688,-63.17374,3691.4709663519675,20,2540.8,1450.8242919938307
2570,726,1003202072602570,2,"La Paz",20,"Caranavi",1,"Caranavi","Alto Illimani",0,"SIN DISTRITO",0,"SIN ZONA",16,"Col. Los Andes",582,2,32,"Col. Los Andes","Caranavi","Alto Illimani",-15.75793,-67.57357,65.98078780147064,3,1583.88,2909.1655662601374
25519,4110,1003203411025519,3,"Cochabamba",12,"Carrasco",4,"Chimoré","Urupa",0,"SIN DISTRITO",0,"SIN ZONA",2,"U.E. 10 de Mayo",135,1,2,"U.E. 10 de Mayo","Chimoré","Urupa",-16.7573,-64.9783,1.7178565158642427,1,2201.62,2485.6361410000063
25,1494,1003205149400025,5,"Potosí",1,"Tomás Frías",1,"Potosí","Potosí",4,"DISTRITO 4",7,"SAN CRISTOBAL",33,"Esc. L. Subieta Sagarnaga",2339,7,139,"Esc. L. Subieta Sagarnaga","Potosí","Potosí",-19.59545,-65.74593,846.3277561866707,11,1746.12,744.4151491978537
1,2846,1003201284600001,1,"Chuquisaca",5,"Hernando Siles",1,"Monteagudo","Despensas",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela Despensas",226,0,28,"Escuela Despensas","Monteagudo","Despensas",-20.04283,-64.1007,2.2196675847198426,1,2272.07,746.2772628599778
2439,105,1003202010502439,2,"La Paz",2,"Omasuyos",5,"Santiago de Huata","Santa Ana de Ticulasi",0,"SIN DISTRITO",0,"SIN ZONA",15,"Colegio Central Porejoni",354,0,83,"Colegio Central Porejoni","Santiago de Huata","Santa Ana de Ticulasi",-16.10552,-68.83286,29.420645937311352,2,542.874,2448.971210718608
8,2021,1003206202100008,6,"Tarija",5,"Méndez",2,"El Puente","San Francisco",0,"SIN DISTRITO",0,"SIN ZONA",40,"U.E. Monte Grande",129,3,31,"U.E. Monte Grande","El Puente","San Francisco",-21.24768,-65.08482,3.0285712534533835,1,1823.78,612.6933756476674
1,3711,1003204371100001,4,"Oruro",9,"Sabaya",1,"Sabaya","Japon",1,"SIN DISTRITO",1,"SIN ZONA",32,"Casa Comunal",40,0,4,"Casa Comunal","Sabaya","Japon",-18.73893,-68.513404,0.5649949694445512,1,875.511,1007.7089739999706
2,2106,1003204210600002,4,"Oruro",3,"Carangas",1,"Corque","Co.Central V.Copacabana",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Villa Copacabana",236,0,27,"U.E. Villa Copacabana","Corque","Co.Central V.Copacabana",-18.33602,-67.58656,4.859707422482453,2,1042.46,996.376940704161
7009,916,1003203091607009,3,"Cochabamba",7,"Capinota",2,"Santivañez","Rocha Rancho",0,"SIN DISTRITO",0,"SIN ZONA",26,"Unidad Educativa Rocha Rancho",624,3,50,"Unidad Educativa Rocha Rancho","Santivañez","Rocha Rancho",-17.5453,-66.1891,221.4760630330336,3,1584.21,1032.969950998606
23011,2402,1003207240223011,7,"Santa Cruz",8,"Vallegrande",1,"Vallegrande","Casamonte",0,"SIN DISTRITO",1,"CASAMONTE",56,"Esc. Casamontes",133,0,25,"Esc. Casamontes","Vallegrande","Casamonte",-18.704296,-64.029522,1.585670477670165,1,2176.33,955.1554583680734
89,2059,1003204205900089,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",3,"DISTRITO 3",212,"PLAZA SEBASTIAN PAGADOR-ORURO MODERNO.-",29,"CEMEI",631,2,34,"CEMEI","Oruro","Oruro",-17.952219,-67.106111,1194.126373474954,3,1237.46,1218.919946488717
9,1998,1003206199800009,6,"Tarija",5,"Méndez",1,"San Lorenzo","Rancho Sud",0,"SIN DISTRITO",0,"SIN ZONA",40,"U.E. Rancho Sud",642,3,30,"U.E. Rancho Sud","San Lorenzo","Rancho Sud",-21.4619,-64.7542,454.4823790595782,3,1986.38,629.6353191983372
209,1638,1003205163800209,5,"Potosí",6,"Nor Chichas",1,"Cotagaita","Laytapi",0,"SIN DISTRITO",0,"SIN ZONA",36,"U.E. Laytapi",130,1,36,"U.E. Laytapi","Cotagaita","Laytapi",-20.995282,-65.610422,6.222738353025898,1,1708.45,618.0250579903828
1003,2442,1003207244201003,7,"Santa Cruz",10,"Obispo Santistéban",1,"Montero","Montero",0,"SIN DISTRITO",1,"MONTERO",52,"Col. Daniel Rivero",6970,65,356,"Col. Daniel Rivero","Montero","Montero",-17.341276,-63.244606,506.35245787516055,31,2572.91,2597.7899631171667
2634,446,1003202044602634,2,"La Paz",10,"Inquisivi",5,"Ichoca","Ichoca",0,"SIN DISTRITO",0,"SIN ZONA",17,"Unidad Educativa",756,1,64,"Unidad Educativa","Ichoca","Ichoca",-17.14062,-67.18003,5.911810051494685,4,1418.35,1771.684789059925
501,729,1003202072900501,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",5,"DISTRITO 5",502,"SAN JUAN DE LAZARETO",6,"Tecnico Ayacucho",1134,5,14,"Tecnico Ayacucho","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.48541,-68.12161,4264.879583260329,5,1423.89,2638.30520719127
1,816,1003202081600001,2,"La Paz",1,"Murillo",4,"Achocalla","Pucarani(Achocalla)",27,"DISTRITO ACHOCALLA PUCARANI",1,"ACHOCALLA - PUCARANI",18,"U. E. Rene Barrientos Ortuño",1665,3,101,"U. E. Rene Barrientos Ortuño","Achocalla","Pucarani(Achocalla)",-16.568376,-68.170504,3087.083868607937,8,990.585,1449.9182561553719
4,2084,1003204208400004,4,"Oruro",2,"Abaroa",1,"Challapata","Challapata",0,"SIN DISTRITO",0,"SIN ZONA",31,"U.E. Mons. Ricardo Beni Moro",1976,8,29,"U.E. Mons. Ricardo Beni Moro","Challapata","Challapata",-18.896504,-66.771378,83.74888098624874,9,1354.37,880.8019995367883
1006,729,1003202072901006,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",10,"DISTRITO 10",1004,"SAN ISIDRO",7,"Polifuncional San Isidro (Iglesia San Isidro)",1756,10,125,"Polifuncional San Isidro (Iglesia San Isidro)","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.51307,-68.107,3880.4485755695046,8,1428.39,2209.830377982093
25750,209,1003202020925750,2,"La Paz",4,"Camacho",5,"Escoma","Villa Puni",0,"SIN DISTRITO",0,"SIN ZONA",14,"U.E. Villa Puni",285,0,52,"U.E. Villa Puni","Escoma","Villa Puni",-15.668469,-69.168346,28.689187053500973,2,595.694,2596.6833847144826
15,1113,1003209111300015,9,"Pando",1,"Nicolás Suárez",2,"Porvenir","Porvenir",0,"SIN DISTRITO",1,"CENTRAL",62,"U.E. Bruno Racua",1326,4,60,"U.E. Bruno Racua","Porvenir","Porvenir",-11.237727,-68.689359,25.584026235880465,6,1132.13,3192.244461908091
2310,222,1003202022202310,2,"La Paz",4,"Camacho",2,"Mocomoco","Villa Rosario (Ococoya)",0,"SIN DISTRITO",0,"SIN ZONA",14,"Col. San Luis Wila Cala",706,1,99,"Col. San Luis Wila Cala","Mocomoco","Villa Rosario (Ococoya)",-15.35719,-69.04415,17.950858809851564,4,730.886,2767.5532415490425
15011,2440,1003207244015011,7,"Santa Cruz",9,"Florida",3,"Mairana","Yerba Buena",0,"SIN DISTRITO",1,"YERBA BUENA",56,"Esc. Ananias Melendres",813,2,49,"Esc. Ananias Melendres","Mairana","Yerba Buena",-17.97899,-64.03188,7.374604450745339,4,2094.56,1425.7167827590629
169,1597,1003205159700169,5,"Potosí",4,"Chayanta",4,"Ocurí","Ocuri",0,"SIN DISTRITO",0,"SIN ZONA",39,"Col. Nac. Marcelo Quiroga Santa Cruz",1110,5,114,"Col. Nac. Marcelo Quiroga Santa Cruz","Ocurí","Ocuri",-18.841435,-65.793828,15.579634867099386,6,1659,963.2118980703688
1,3560,1003207356000001,7,"Santa Cruz",5,"Chiquitos",3,"Roboré","Agua Negra",1,"SIN DISTRITO",1,"Agua Negra",54,"Esc. San Antonio Del Potrero",68,0,4,"Esc. San Antonio Del Potrero","Roboré","Agua Negra",-18.342,-59.74802,61.53125950886477,1,3287.71,1502.9912639974557
11033,2234,1003207223411033,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",64,"UV-64",44,"Unidad Educativa San Jorge Norte",2582,15,124,"Unidad Educativa San Jorge Norte","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.74152,-63.18151,2486.5385340643556,12,2424.09,2307.66295999917
20035,3292,1003207329220035,7,"Santa Cruz",8,"Vallegrande",1,"Vallegrande","Arenales",0,"SIN DISTRITO",1,"Arenales",56,"Esc. Unidad Educativa Arenales",145,0,6,"Esc. Unidad Educativa Arenales","Vallegrande","Arenales",-18.957729,-63.720461,0.9609638902857781,1,2307.28,859.1647876385567
25833,381,1003202038125833,2,"La Paz",9,"Loayza",2,"Sapahaqui","Huancane (Sapahaqui)",0,"SIN DISTRITO",0,"SIN ZONA",18,"U.E. Huancane",380,1,33,"U.E. Huancane","Sapahaqui","Huancane (Sapahaqui)",-16.969182,-67.921861,11.574100733917279,2,1143.33,1310.3217287003947
25762,108,1003202010825762,2,"La Paz",2,"Omasuyos",1,"Achacachi","Jancko Amaya",0,"SIN DISTRITO",0,"SIN ZONA",15,"U. E. Jancko Amaya \"A\"",820,0,141,"U. E. Jancko Amaya \"A\"","Achacachi","Jancko Amaya",-16.170774,-68.82044,29.531065463116644,4,521.698,2392.2531486078074
2798,398,1003202039802798,2,"La Paz",9,"Loayza",4,"Malla","Jacha Pampa",0,"SIN DISTRITO",0,"SIN ZONA",18,"U. E. Jachapampa",361,2,41,"U. E. Jachapampa","Malla","Jacha Pampa",-16.9908,-67.49815,7.871486100113353,2,1388.54,1724.6851019968944
25803,600,1003202060025803,2,"La Paz",13,"Aroma",5,"Patacamaya","Villa Patarani",0,"SIN DISTRITO",0,"SIN ZONA",18,"U.E. Villa Patarani",177,1,23,"U.E. Villa Patarani","Patacamaya","Villa Patarani",-17.248021,-67.997787,26.721825645432613,1,991.716,1168.191261566736
1,3877,1003209387700001,9,"Pando",2,"Manuripi",1,"Puerto Rico","Hiroshima",1,"SIN DISTRITO",1,"CENTRAL",63,"U.E. Hiroshima",21,2,2,"U.E. Hiroshima","Puerto Rico","Hiroshima",-11.403035,-67.851749,0.18815207820492605,1,1331,3208.284298999941
25954,4268,1003209426825954,9,"Pando",5,"Federico Román",1,"Nueva Esperanza","La Selva",0,"SIN DISTRITO",0,"SIN ZONA",7,"U. E. San Andrés",47,0,0,"U. E. San Andrés","Nueva Esperanza","La Selva",-10.057803,-65.533367,4.948296472081774,1,1922.75,3331.957789269905
1,1410,1003201141000001,1,"Chuquisaca",7,"Nor Cinti",4,"Villa Charcas","Supas",0,"SIN DISTRITO",0,"SIN ZONA",5,"Escuela Supas",423,3,32,"Escuela Supas","Villa Charcas","Supas",-20.43394,-64.77631,6.219888917010395,2,2065.85,705.3327935438713
1,2616,1003208261600001,8,"Beni",7,"Mamoré",2,"San Ramón","San Ramón",0,"SIN DISTRITO",0,"SIN ZONA",61,"U.E. Napoleón Añez Ortiz",2467,12,186,"U.E. Napoleón Añez Ortiz","San Ramón","San Ramón",-13.26702,-64.61865,24.111589539565763,12,2207.4,3021.532613100029
2774,375,1003202037502774,2,"La Paz",9,"Loayza",1,"Luribay","Taucarasi",0,"SIN DISTRITO",0,"SIN ZONA",18,"Unidad Educativa Pedro Domingo Murillo",661,0,69,"Unidad Educativa Pedro Domingo Murillo","Luribay","Taucarasi",-17.14605,-67.57441,12.238145608294285,3,1278.29,1500.2019843972957
21008,2442,1003207244221008,7,"Santa Cruz",10,"Obispo Santistéban",1,"Montero","Montero",0,"SIN DISTRITO",1,"MONTERO",52,"Col. Simon Bolivar",1818,10,126,"Col. Simon Bolivar","Montero","Montero",-17.348138,-63.258013,496.9212264318702,9,2466.46,2578.7499974730213
1050,3348,1003203334801050,3,"Cochabamba",10,"Chapare",3,"Villa Tunari","Puca Mayu (Villa Tunari)",0,"SIN DISTRITO",0,"SIN ZONA",24,"Unidad Educativa Simon Rodriguez (Ex Puca Mayu V. Tunari)",576,4,22,"Unidad Educativa Simon Rodriguez (Ex Puca Mayu V. Tunari)","Villa Tunari","Puca Mayu (Villa Tunari)",-17.0187,-65.9027,5.241611773661022,3,2089.4,2596.4224350001764
1402,820,1003202082001402,2,"La Paz",1,"Murillo",5,"El Alto","El Alto",14,"DISTRITO 14",1402,"VILLA PORVENIR",11,"Colegio Puerto Del Rosario",1771,7,22,"Colegio Puerto Del Rosario","El Alto","El Alto",-16.54459,-68.19044,4068.270063572898,8,832.12,1679.0388489542752
1403,820,1003202082001403,2,"La Paz",1,"Murillo",5,"El Alto","El Alto",14,"DISTRITO 14",1403,"NUEVOS HORIZONTES",11,"Colegio Puerto Del Rosario",10637,46,617,"Colegio Puerto Del Rosario","El Alto","El Alto",-16.54459,-68.19044,4068.270063572898,48,832.12,1679.0388489542752
531,2951,1003201295100531,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Falafaya",24,"HUATA-FALAFAYA 24",34,"ZONA 34 - HUATA - FALAFAYA",3,"Escuela Falafaya",239,0,34,"Escuela Falafaya","Sucre","Falafaya",-18.94874,-65.2095,193.95211264763674,2,2030.49,1184.3814330101575
1,3926,1003207392600001,7,"Santa Cruz",3,"Velasco",1,"San Ignacio","San Miguelito de Santa Rosa",1,"SIN DISTRITO",1,"San Miguelito de Santa Rosa",54,"U.E. Jose Chavez",152,0,3,"U.E. Jose Chavez","San Ignacio","San Miguelito de Santa Rosa",-15.99493,-61.422436,9.744169978275497,1,3016.72,2516.639650948107
25758,128,1003202012825758,2,"La Paz",2,"Omasuyos",2,"Villa Ancoraimes","Chojñapata",0,"SIN DISTRITO",0,"SIN ZONA",15,"U. E. Chojñapata",96,1,12,"U. E. Chojñapata","Villa Ancoraimes","Chojñapata",-15.790644,-68.871338,14.541034802610579,1,657.626,2655.852706173332
16,1949,1003206194900016,6,"Tarija",3,"Gran Chaco",1,"Yacuiba","Yacuiba",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Liceo Gran Chaco",2036,13,120,"U.E. Liceo Gran Chaco","Yacuiba","Yacuiba",-22.01581,-63.67698,314.2549417862243,9,2410.6,482.38093843471387
2436,115,1003202011502436,2,"La Paz",2,"Omasuyos",1,"Achacachi","Tacamara",0,"SIN DISTRITO",0,"SIN ZONA",15,"Nucleo Tacamara",966,4,96,"Nucleo Tacamara","Achacachi","Tacamara",-16.02135,-68.61773,60.82173033688427,5,741.353,2718.4521067930186
25768,639,1003202063925768,2,"La Paz",16,"Bautista Saavedra",1,"Charazani","Amarete",0,"SIN DISTRITO",0,"SIN ZONA",1,"U. E. Isqani 2",1107,5,167,"U. E. Isqani 2","Charazani","Amarete",-15.234418,-68.984086,18.378637457367592,6,782.044,2810.922251064117
1,1864,1003206186400001,6,"Tarija",1,"Cercado",1,"Tarija","Yesera Norte",0,"SIN DISTRITO",0,"SIN ZONA",41,"U.E. Yesera Norte",323,2,26,"U.E. Yesera Norte","Tarija","Yesera Norte",-21.37354,-64.54983,5.561327520090256,2,2269.68,629.5277181986744
1,1331,1003201133100001,1,"Chuquisaca",5,"Hernando Siles",1,"Monteagudo","Monteagudo",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela María Vda. De Valda",4480,16,241,"Escuela María Vda. De Valda","Monteagudo","Monteagudo",-19.80042,-63.95535,69.42935058415885,20,2308.77,773.6387213599797
2440,103,1003202010302440,2,"La Paz",2,"Omasuyos",1,"Achacachi","Apuraya",0,"SIN DISTRITO",0,"SIN ZONA",15,"Escuela Apuraya",814,3,112,"Escuela Apuraya","Achacachi","Apuraya",-16.0668,-68.74739,69.0684353983332,4,580.423,2517.066008796535
2,2178,1003204217800002,4,"Oruro",9,"Sabaya",1,"Sabaya","Alaroco",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Pedro Domingo Murillo",146,1,12,"U.E. Pedro Domingo Murillo","Sabaya","Alaroco",-18.923541,-68.538342,3.174927631672297,1,885.007,980.7191131425138
75,2680,1003206268000075,6,"Tarija",1,"Cercado",1,"Tarija","Tarija",1,"DISTRITO 1",7,"Zona el Tejar",40,"U.E. Belgrano",6639,27,343,"U.E. Belgrano","Tarija","Tarija",-21.538114,-64.721123,920.3294405177068,30,2101.41,532.6115174473299
32,2526,1003208252600032,8,"Beni",1,"Cercado",1,"Trinidad","Trinidad",8,"DISTRITO 8",22,"MOCOVI",58,"U.E.  Gral. Hugo Banzer Suarez",903,4,18,"U.E.  Gral. Hugo Banzer Suarez","Trinidad","Trinidad",-14.77769,-64.9059,323.3879621715351,4,2149.41,2931.95648959983
2372,244,1003202024402372,2,"La Paz",5,"Muñecas",2,"Ayata","Ayata",0,"SIN DISTRITO",0,"SIN ZONA",15,"Col. Nemesio Aliaga Benavente",1032,9,117,"Col. Nemesio Aliaga Benavente","Ayata","Ayata",-15.45652,-68.8305,21.02945484943929,5,807.63,2812.642831999592
100,2059,1003204205900100,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",3,"DISTRITO 3",217,"URB. 1 DE MAYO-URB. VILLA DOLORES.-",29,"U. Esc. Sebastian Pagador(Primario)",1863,4,101,"U. Esc. Sebastian Pagador(Primario)","Oruro","Oruro",-17.96687,-67.105029,1241.5884597511977,9,1228.42,1133.8716953703424
1106,1017,1003203101701106,3,"Cochabamba",11,"Tapacarí",1,"Tapacarí","Llavini",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Llavini",362,1,32,"Unidad Educativa Llavini","Tapacarí","Llavini",-17.6659,-66.4101,9.216479180386425,2,1412.03,1100.186453999647
2112,729,1003202072902112,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",21,"DISTRITO 21",2103,"SAN PEDRO BAJO",8,"Colegio Canadiense",1347,2,83,"Colegio Canadiense","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50349,-68.1338,4997.4421760387795,6,1272.78,2296.6117851905883
